teamIDfg,Season,Team,BAT_Age,BAT_G,BAT_AB,BAT_PA,BAT_H,BAT_1B,BAT_2B,BAT_3B,BAT_HR,BAT_R,BAT_RBI,BAT_BB,BAT_IBB,BAT_SO,BAT_HBP,BAT_SF,BAT_SH,BAT_GDP,BAT_SB,BAT_CS,BAT_AVG,BAT_GB,BAT_FB,BAT_LD,BAT_IFFB,BAT_Pitches,BAT_Balls,BAT_Strikes,BAT_IFH,BAT_BU,BAT_BUH,BAT_BB%,BAT_K%,BAT_BB/K,BAT_OBP,BAT_SLG,BAT_OPS,BAT_ISO,BAT_BABIP,BAT_GB/FB,BAT_LD%,BAT_GB%,BAT_FB%,BAT_IFFB%,BAT_HR/FB,BAT_IFH%,BAT_BUH%,BAT_wOBA,BAT_wRAA,BAT_wRC,BAT_Bat,BAT_Fld,BAT_Rep,BAT_Pos,BAT_RAR,BAT_WAR,BAT_Dol,BAT_Spd,BAT_wRC+,BAT_WPA,BAT_-WPA,BAT_+WPA,BAT_RE24,BAT_REW,BAT_pLI,BAT_phLI,BAT_PH,BAT_WPA/LI,BAT_Clutch,BAT_FB% (Pitch),BAT_FBv,BAT_SL%,BAT_SLv,BAT_CT%,BAT_CTv,BAT_CB%,BAT_CBv,BAT_CH%,BAT_CHv,BAT_SF%,BAT_SFv,BAT_KN%,BAT_KNv,BAT_XX%,BAT_PO%,BAT_wFB,BAT_wSL,BAT_wCT,BAT_wCB,BAT_wCH,BAT_wSF,BAT_wKN,BAT_wFB/C,BAT_wSL/C,BAT_wCT/C,BAT_wCB/C,BAT_wCH/C,BAT_wSF/C,BAT_wKN/C,BAT_O-Swing%,BAT_Z-Swing%,BAT_Swing%,BAT_O-Contact%,BAT_Z-Contact%,BAT_Contact%,BAT_Zone%,BAT_F-Strike%,BAT_SwStr%,BAT_BsR,BAT_FA% (sc),BAT_FT% (sc),BAT_FC% (sc),BAT_FS% (sc),BAT_FO% (sc),BAT_SI% (sc),BAT_SL% (sc),BAT_CU% (sc),BAT_KC% (sc),BAT_EP% (sc),BAT_CH% (sc),BAT_SC% (sc),BAT_KN% (sc),BAT_UN% (sc),BAT_vFA (sc),BAT_vFT (sc),BAT_vFC (sc),BAT_vFS (sc),BAT_vFO (sc),BAT_vSI (sc),BAT_vSL (sc),BAT_vCU (sc),BAT_vKC (sc),BAT_vEP (sc),BAT_vCH (sc),BAT_vSC (sc),BAT_vKN (sc),BAT_FA-X (sc),BAT_FT-X (sc),BAT_FC-X (sc),BAT_FS-X (sc),BAT_FO-X (sc),BAT_SI-X (sc),BAT_SL-X (sc),BAT_CU-X (sc),BAT_KC-X (sc),BAT_EP-X (sc),BAT_CH-X (sc),BAT_SC-X (sc),BAT_KN-X (sc),BAT_FA-Z (sc),BAT_FT-Z (sc),BAT_FC-Z (sc),BAT_FS-Z (sc),BAT_FO-Z (sc),BAT_SI-Z (sc),BAT_SL-Z (sc),BAT_CU-Z (sc),BAT_KC-Z (sc),BAT_EP-Z (sc),BAT_CH-Z (sc),BAT_SC-Z (sc),BAT_KN-Z (sc),BAT_wFA (sc),BAT_wFT (sc),BAT_wFC (sc),BAT_wFS (sc),BAT_wFO (sc),BAT_wSI (sc),BAT_wSL (sc),BAT_wCU (sc),BAT_wKC (sc),BAT_wEP (sc),BAT_wCH (sc),BAT_wSC (sc),BAT_wKN (sc),BAT_wFA/C (sc),BAT_wFT/C (sc),BAT_wFC/C (sc),BAT_wFS/C (sc),BAT_wFO/C (sc),BAT_wSI/C (sc),BAT_wSL/C (sc),BAT_wCU/C (sc),BAT_wKC/C (sc),BAT_wEP/C (sc),BAT_wCH/C (sc),BAT_wSC/C (sc),BAT_wKN/C (sc),BAT_O-Swing% (sc),BAT_Z-Swing% (sc),BAT_Swing% (sc),BAT_O-Contact% (sc),BAT_Z-Contact% (sc),BAT_Contact% (sc),BAT_Zone% (sc),BAT_Pace,BAT_Def,BAT_wSB,BAT_UBR,BAT_Age Rng,BAT_Off,BAT_Lg,BAT_wGDP,BAT_Pull%,BAT_Cent%,BAT_Oppo%,BAT_Soft%,BAT_Med%,BAT_Hard%,BAT_TTO%,BAT_CH% (pi),BAT_CS% (pi),BAT_CU% (pi),BAT_FA% (pi),BAT_FC% (pi),BAT_FS% (pi),BAT_KN% (pi),BAT_SB% (pi),BAT_SI% (pi),BAT_SL% (pi),BAT_XX% (pi),BAT_vCH (pi),BAT_vCS (pi),BAT_vCU (pi),BAT_vFA (pi),BAT_vFC (pi),BAT_vFS (pi),BAT_vKN (pi),BAT_vSB (pi),BAT_vSI (pi),BAT_vSL (pi),BAT_vXX (pi),BAT_CH-X (pi),BAT_CS-X (pi),BAT_CU-X (pi),BAT_FA-X (pi),BAT_FC-X (pi),BAT_FS-X (pi),BAT_KN-X (pi),BAT_SB-X (pi),BAT_SI-X (pi),BAT_SL-X (pi),BAT_XX-X (pi),BAT_CH-Z (pi),BAT_CS-Z (pi),BAT_CU-Z (pi),BAT_FA-Z (pi),BAT_FC-Z (pi),BAT_FS-Z (pi),BAT_KN-Z (pi),BAT_SB-Z (pi),BAT_SI-Z (pi),BAT_SL-Z (pi),BAT_XX-Z (pi),BAT_wCH (pi),BAT_wCS (pi),BAT_wCU (pi),BAT_wFA (pi),BAT_wFC (pi),BAT_wFS (pi),BAT_wKN (pi),BAT_wSB (pi),BAT_wSI (pi),BAT_wSL (pi),BAT_wXX (pi),BAT_wCH/C (pi),BAT_wCS/C (pi),BAT_wCU/C (pi),BAT_wFA/C (pi),BAT_wFC/C (pi),BAT_wFS/C (pi),BAT_wKN/C (pi),BAT_wSB/C (pi),BAT_wSI/C (pi),BAT_wSL/C (pi),BAT_wXX/C (pi),BAT_O-Swing% (pi),BAT_Z-Swing% (pi),BAT_Swing% (pi),BAT_O-Contact% (pi),BAT_Z-Contact% (pi),BAT_Contact% (pi),BAT_Zone% (pi),BAT_Pace (pi),BAT_FRM,BAT_AVG+,BAT_BB%+,BAT_K%+,BAT_OBP+,BAT_SLG+,BAT_ISO+,BAT_BABIP+,BAT_LD+%,BAT_GB%+,BAT_FB%+,BAT_HR/FB%+,BAT_Pull%+,BAT_Cent%+,BAT_Oppo%+,BAT_Soft%+,BAT_Med%+,BAT_Hard%+,BAT_EV,BAT_LA,BAT_Barrels,BAT_Barrel%,BAT_maxEV,BAT_HardHit,BAT_HardHit%,BAT_Events,BAT_CStr%,BAT_CSW%,BAT_xBA,BAT_xSLG,BAT_xwOBA,BAT_L-WAR,PIT_Team,PIT_Age,PIT_W,PIT_L,PIT_ERA,PIT_G,PIT_GS,PIT_CG,PIT_ShO,PIT_SV,PIT_BS,PIT_IP,PIT_TBF,PIT_H,PIT_R,PIT_ER,PIT_HR,PIT_BB,PIT_IBB,PIT_HBP,PIT_WP,PIT_BK,PIT_SO,PIT_GB,PIT_FB,PIT_LD,PIT_IFFB,PIT_Balls,PIT_Strikes,PIT_Pitches,PIT_RS,PIT_IFH,PIT_BU,PIT_BUH,PIT_K/9,PIT_BB/9,PIT_K/BB,PIT_H/9,PIT_HR/9,PIT_AVG,PIT_WHIP,PIT_BABIP,PIT_LOB%,PIT_FIP,PIT_GB/FB,PIT_LD%,PIT_GB%,PIT_FB%,PIT_IFFB%,PIT_HR/FB,PIT_IFH%,PIT_BUH%,PIT_Starting,PIT_Start-IP,PIT_Relieving,PIT_Relief-IP,PIT_RAR,PIT_WAR,PIT_Dollars,PIT_tERA,PIT_xFIP,PIT_WPA,PIT_-WPA,PIT_+WPA,PIT_RE24,PIT_REW,PIT_pLI,PIT_inLI,PIT_gmLI,PIT_exLI,PIT_Pulls,PIT_WPA/LI,PIT_Clutch,PIT_FB% 2,PIT_FBv,PIT_SL%,PIT_SLv,PIT_CT%,PIT_CTv,PIT_CB%,PIT_CBv,PIT_CH%,PIT_CHv,PIT_SF%,PIT_SFv,PIT_KN%,PIT_KNv,PIT_XX%,PIT_PO%,PIT_wFB,PIT_wSL,PIT_wCT,PIT_wCB,PIT_wCH,PIT_wSF,PIT_wKN,PIT_wFB/C,PIT_wSL/C,PIT_wCT/C,PIT_wCB/C,PIT_wCH/C,PIT_wSF/C,PIT_wKN/C,PIT_O-Swing%,PIT_Z-Swing%,PIT_Swing%,PIT_O-Contact%,PIT_Z-Contact%,PIT_Contact%,PIT_Zone%,PIT_F-Strike%,PIT_SwStr%,PIT_HLD,PIT_SD,PIT_MD,PIT_ERA-,PIT_FIP-,PIT_xFIP-,PIT_K%,PIT_BB%,PIT_SIERA,PIT_RS/9,PIT_E-F,PIT_FA% (sc),PIT_FT% (sc),PIT_FC% (sc),PIT_FS% (sc),PIT_FO% (sc),PIT_SI% (sc),PIT_SL% (sc),PIT_CU% (sc),PIT_KC% (sc),PIT_EP% (sc),PIT_CH% (sc),PIT_SC% (sc),PIT_KN% (sc),PIT_UN% (sc),PIT_vFA (sc),PIT_vFT (sc),PIT_vFC (sc),PIT_vFS (sc),PIT_vFO (sc),PIT_vSI (sc),PIT_vSL (sc),PIT_vCU (sc),PIT_vKC (sc),PIT_vEP (sc),PIT_vCH (sc),PIT_vSC (sc),PIT_vKN (sc),PIT_FA-X (sc),PIT_FT-X (sc),PIT_FC-X (sc),PIT_FS-X (sc),PIT_FO-X (sc),PIT_SI-X (sc),PIT_SL-X (sc),PIT_CU-X (sc),PIT_KC-X (sc),PIT_EP-X (sc),PIT_CH-X (sc),PIT_SC-X (sc),PIT_KN-X (sc),PIT_FA-Z (sc),PIT_FT-Z (sc),PIT_FC-Z (sc),PIT_FS-Z (sc),PIT_FO-Z (sc),PIT_SI-Z (sc),PIT_SL-Z (sc),PIT_CU-Z (sc),PIT_KC-Z (sc),PIT_EP-Z (sc),PIT_CH-Z (sc),PIT_SC-Z (sc),PIT_KN-Z (sc),PIT_wFA (sc),PIT_wFT (sc),PIT_wFC (sc),PIT_wFS (sc),PIT_wFO (sc),PIT_wSI (sc),PIT_wSL (sc),PIT_wCU (sc),PIT_wKC (sc),PIT_wEP (sc),PIT_wCH (sc),PIT_wSC (sc),PIT_wKN (sc),PIT_wFA/C (sc),PIT_wFT/C (sc),PIT_wFC/C (sc),PIT_wFS/C (sc),PIT_wFO/C (sc),PIT_wSI/C (sc),PIT_wSL/C (sc),PIT_wCU/C (sc),PIT_wKC/C (sc),PIT_wEP/C (sc),PIT_wCH/C (sc),PIT_wSC/C (sc),PIT_wKN/C (sc),PIT_O-Swing% (sc),PIT_Z-Swing% (sc),PIT_Swing% (sc),PIT_O-Contact% (sc),PIT_Z-Contact% (sc),PIT_Contact% (sc),PIT_Zone% (sc),PIT_Pace,PIT_RA9-WAR,PIT_BIP-Wins,PIT_LOB-Wins,PIT_FDP-Wins,PIT_Age Rng,PIT_K-BB%,PIT_Pull%,PIT_Cent%,PIT_Oppo%,PIT_Soft%,PIT_Med%,PIT_Hard%,PIT_kwERA,PIT_TTO%,PIT_CH% (pi),PIT_CS% (pi),PIT_CU% (pi),PIT_FA% (pi),PIT_FC% (pi),PIT_FS% (pi),PIT_KN% (pi),PIT_SB% (pi),PIT_SI% (pi),PIT_SL% (pi),PIT_XX% (pi),PIT_vCH (pi),PIT_vCS (pi),PIT_vCU (pi),PIT_vFA (pi),PIT_vFC (pi),PIT_vFS (pi),PIT_vKN (pi),PIT_vSB (pi),PIT_vSI (pi),PIT_vSL (pi),PIT_vXX (pi),PIT_CH-X (pi),PIT_CS-X (pi),PIT_CU-X (pi),PIT_FA-X (pi),PIT_FC-X (pi),PIT_FS-X (pi),PIT_KN-X (pi),PIT_SB-X (pi),PIT_SI-X (pi),PIT_SL-X (pi),PIT_XX-X (pi),PIT_CH-Z (pi),PIT_CS-Z (pi),PIT_CU-Z (pi),PIT_FA-Z (pi),PIT_FC-Z (pi),PIT_FS-Z (pi),PIT_KN-Z (pi),PIT_SB-Z (pi),PIT_SI-Z (pi),PIT_SL-Z (pi),PIT_XX-Z (pi),PIT_wCH (pi),PIT_wCS (pi),PIT_wCU (pi),PIT_wFA (pi),PIT_wFC (pi),PIT_wFS (pi),PIT_wKN (pi),PIT_wSB (pi),PIT_wSI (pi),PIT_wSL (pi),PIT_wXX (pi),PIT_wCH/C (pi),PIT_wCS/C (pi),PIT_wCU/C (pi),PIT_wFA/C (pi),PIT_wFC/C (pi),PIT_wFS/C (pi),PIT_wKN/C (pi),PIT_wSB/C (pi),PIT_wSI/C (pi),PIT_wSL/C (pi),PIT_wXX/C (pi),PIT_O-Swing% (pi),PIT_Z-Swing% (pi),PIT_Swing% (pi),PIT_O-Contact% (pi),PIT_Z-Contact% (pi),PIT_Contact% (pi),PIT_Zone% (pi),PIT_Pace (pi),PIT_FRM,PIT_K/9+,PIT_BB/9+,PIT_K/BB+,PIT_H/9+,PIT_HR/9+,PIT_AVG+,PIT_WHIP+,PIT_BABIP+,PIT_LOB%+,PIT_K%+,PIT_BB%+,PIT_LD%+,PIT_GB%+,PIT_FB%+,PIT_HR/FB%+,PIT_Pull%+,PIT_Cent%+,PIT_Oppo%+,PIT_Soft%+,PIT_Med%+,PIT_Hard%+,PIT_EV,PIT_LA,PIT_Barrels,PIT_Barrel%,PIT_maxEV,PIT_HardHit,PIT_HardHit%,PIT_Events,PIT_CStr%,PIT_CSW%,PIT_xERA,PIT_botERA,PIT_botOvr CH,PIT_botStf CH,PIT_botCmd CH,PIT_botOvr CU,PIT_botStf CU,PIT_botCmd CU,PIT_botOvr FA,PIT_botStf FA,PIT_botCmd FA,PIT_botOvr SI,PIT_botStf SI,PIT_botCmd SI,PIT_botOvr SL,PIT_botStf SL,PIT_botCmd SL,PIT_botOvr KC,PIT_botStf KC,PIT_botCmd KC,PIT_botOvr FC,PIT_botStf FC,PIT_botCmd FC,PIT_botOvr FS,PIT_botStf FS,PIT_botCmd FS,PIT_botOvr,PIT_botStf,PIT_botCmd,PIT_botxRV100,PIT_Stf+ CH,PIT_Loc+ CH,PIT_Pit+ CH,PIT_Stf+ CU,PIT_Loc+ CU,PIT_Pit+ CU,PIT_Stf+ FA,PIT_Loc+ FA,PIT_Pit+ FA,PIT_Stf+ SI,PIT_Loc+ SI,PIT_Pit+ SI,PIT_Stf+ SL,PIT_Loc+ SL,PIT_Pit+ SL,PIT_Stf+ KC,PIT_Loc+ KC,PIT_Pit+ KC,PIT_Stf+ FC,PIT_Loc+ FC,PIT_Pit+ FC,PIT_Stf+ FS,PIT_Loc+ FS,PIT_Pit+ FS,PIT_Stuff+,PIT_Location+,PIT_Pitching+,PIT_Stf+ FO,PIT_Loc+ FO,PIT_Pit+ FO,FLD_Team,FLD_G,FLD_GS,FLD_Inn,FLD_PO,FLD_A,FLD_E,FLD_FE,FLD_TE,FLD_DP,FLD_DPS,FLD_DPT,FLD_DPF,FLD_Scp,FLD_SB,FLD_CS,FLD_PB,FLD_WP,FLD_FP,FLD_TZ,FLD_rSB,FLD_rGDP,FLD_rARM,FLD_rGFP,FLD_rPM,FLD_DRS,FLD_BIZ,FLD_Plays,FLD_RZR,FLD_OOZ,FLD_TZL,FLD_FSR,FLD_ARM,FLD_DPR,FLD_RngR,FLD_ErrR,FLD_UZR,FLD_UZR/150,FLD_CPP,FLD_RPP,FLD_Def,FLD_0%,FLD_# 0%,FLD_1-10%,FLD_# 1-10%,FLD_10-40%,FLD_# 10-40%,FLD_40-60%,FLD_# 40-60%,FLD_60-90%,FLD_# 60-90%,FLD_90-100%,FLD_# 90-100%,FLD_rSZ,FLD_rCERA,FLD_rTS,FLD_FRM,FLD_OAA,FLD_Range
